(5913.4, 134)
(5915.4, 142)
(5917.0, 147)
(5918.7, 156)
(5920.8, 163)
(5922.7, 172)
(5924.5, 182)
(5926.3, 193)
(5928.5, 208)
(5930.3, 222)
(5932.1, 238)
(5934.1, 266)
(5936.5, 289)
(5938.4, 319)
(5940.2, 352)
(5942.1, 483)
(5944.1, 478)
(5946.4, 483)
(5948.3, 485)
(5950.1, 490)
(5951.9, 481)
(5954.0, 481)
(5956.0, 478)
(5957.8, 482)
(5959.6, 450)
(5961.3, 453)
(5963.2, 323)
(5965.2, 334)
(5967.0, 325)
(5968.8, 330)
(5970.6, 371)
(5972.8, 454)
(5974.7, 419)
(5976.1, 392)
(5978.3, 62)
(5980.5, 66)
(5982.5, 64)
(5984.3, 70)
(5986.2, 70)
(5988.2, 72)
(5990.2, 72)
(5992.2, 68)
(5994.2, 70)
(5996.2, 70)
(5998.4, 74)
(6000.6, 72)
(6002.6, 76)
(6004.7, 80)
(6006.8, 80)
(6008.9, 87)
(6011.0, 88)
(6013.0, 184)
(6015.0, 189)
(6016.8, 174)
(6018.8, 173)
(6020.9, 170)
(6022.6, 170)
(6024.6, 167)
(6026.4, 166)
(6028.2, 154)
(6030.2, 159)
(6031.9, 149)
(6033.7, 165)
(6035.6, 162)
(6037.5, 143)
(6039.2, 145)
(6040.9, 147)
(6042.9, 144)
(6044.7, 146)
(6046.5, 147)
(6048.4, 147)
(6050.3, 136)
(6052.1, 117)
(6054.2, 121)
(6056.2, 119)
(6058.0, 122)
(6060.0, 121)
(6062.1, 124)
(6064.3, 123)
(6066.1, 117)
(6068.0, 109)
(6069.8, 100)
(6071.7, 94)
(6073.8, 89)
(6075.7, 79)
(6077.6, 0)
(6081.7, 65)
(6083.6, 69)
(6085.6, 70)
(6087.3, 68)
(6089.3, 61)
(6091.3, 63)
(6093.0, 59)
(6094.9, 57)
(6096.8, 59)
(6098.6, 57)
(6100.5, 53)
(6102.4, 52)
(6104.4, 0)
(6108.6, 56)
(6111.9, 46)
(6114.4, 47)
(6116.5, 47)
(6118.5, 48)
(6120.8, 44)
(6122.8, 43)
(6124.9, 40)
(6127.1, 46)
(6129.4, 46)
(6131.3, 42)
(6133.3, 44)
(6135.4, 43)
(6137.3, 37)
(6139.5, 37)
(6141.3, 42)
(6143.3, 41)
(6145.3, 42)
(6147.3, 45)
(6149.3, 46)
(6151.0, 43)
(6153.0, 44)
(6155.2, 49)
(6157.0, 52)
(6159.1, 51)
(6161.1, 43)
(6162.7, 47)
(6164.6, 48)
(6166.9, 52)
(6168.8, 139)
(6170.9, 124)
(6173.5, 99)
(6176.3, 95)
(6178.8, 99)
(6180.8, 95)
(6183.3, 91)
(6185.4, 95)
(6187.4, 93)
(6189.1, 92)
(6191.2, 90)
(6193.2, 87)
(6195.2, 83)
(6197.3, 89)
(6199.1, 103)
(6200.9, 106)
(6202.8, 102)
(6204.8, 100)
(6206.5, 97)
(6208.1, 94)
(6210.3, 93)
(6212.1, 97)
(6213.7, 95)
(6215.5, 94)
(6217.2, 94)
(6219.2, 93)
(6221.1, 93)
(6223.2, 93)
(6224.9, 91)
(6226.9, 93)
(6228.5, 93)
(6230.4, 90)
(6232.4, 95)
(6234.5, 91)
(6236.5, 95)
(6238.4, 93)
(6240.5, 96)
(6242.2, 95)
(6244.5, 97)
(6246.6, 97)
(6248.7, 97)
(6250.4, 99)
(6252.4, 100)
(6254.6, 104)
(6256.4, 107)
(6258.5, 109)
(6260.4, 110)
(6262.2, 115)
(6264.4, 117)
(6266.0, 123)
(6267.8, 124)
(6269.7, 128)
(6272.0, 132)
(6273.8, 136)
(6275.3, 139)
(6277.3, 147)
(6279.4, 156)
(6281.1, 164)
(6282.8, 171)
(6284.9, 182)
(6286.9, 197)
(6288.9, 210)
(6290.9, 229)
(6292.9, 245)
(6294.4, 266)
(6296.3, 294)
(6298.5, 331)
(6300.5, 379)
(6302.6, 471)
(6304.8, 486)
(6307.1, 486)
(6309.2, 495)
(6311.2, 478)
(6313.3, 479)
(6315.7, 479)
(6317.8, 479)
(6319.8, 448)
(6321.6, 453)
(6324.0, 326)
(6326.0, 334)
(6327.5, 326)
(6329.3, 330)
(6331.3, 370)
(6333.2, 459)
(6335.1, 419)
(6337.0, 66)
(6339.7, 66)
(6341.9, 68)
(6343.8, 65)
(6345.5, 69)
(6347.3, 71)
(6349.1, 72)
(6350.7, 71)
(6352.6, 66)
(6354.6, 70)
(6356.5, 72)
(6358.4, 74)
(6360.3, 75)
(6362.3, 75)
(6364.1, 81)
(6366.1, 80)
(6368.3, 85)
(6370.1, 91)
(6372.3, 187)
(6374.3, 189)
(6376.2, 170)
(6378.1, 173)
(6380.1, 170)
(6381.9, 165)
(6383.8, 168)
(6385.8, 166)
(6387.6, 162)
(6389.5, 160)
(6391.4, 155)
(6393.3, 148)
(6394.9, 167)
(6396.7, 142)
(6398.8, 143)
(6400.6, 145)
(6402.4, 145)
(6404.1, 145)
(6405.9, 144)
(6407.9, 146)
(6409.6, 147)
(6411.5, 116)
(6413.5, 119)
(6415.5, 119)
(6417.5, 121)
(6419.4, 121)
(6421.2, 124)
(6423.2, 124)
(6425.5, 113)
(6427.7, 106)
(6429.8, 98)
(6431.7, 92)
(6433.8, 85)
(6435.9, 83)
(6438.2, 0)
(6442.2, 59)
(6444.8, 65)
(6447.6, 66)
(6449.2, 62)
(6451.1, 62)
(6453.1, 64)
(6455.1, 59)
(6457.0, 57)
(6458.9, 56)
(6460.7, 54)
(6462.6, 51)
(6464.7, 0)
(6468.6, 29)
(6472.3, 46)
(6474.3, 48)
(6476.2, 46)
(6477.9, 43)
(6480.0, 45)
(6482.2, 45)
(6484.0, 43)
(6486.2, 38)
(6488.2, 40)
(6490.2, 43)
(6492.1, 45)
(6494.4, 41)
(6496.5, 41)
(6498.4, 35)
(6500.6, 40)
(6503.2, 42)
(6505.4, 39)
(6507.4, 43)
(6508.9, 40)
(6510.8, 40)
(6513.0, 47)
(6514.7, 45)
(6516.5, 53)
(6518.0, 49)
(6519.8, 43)
(6522.0, 44)
(6523.9, 45)
(6525.4, 47)
(6527.1, 52)
(6529.3, 113)
(6531.7, 127)
(6533.7, 96)
(6536.0, 90)
(6538.6, 98)
(6540.3, 79)
(6542.1, 90)
(6544.0, 95)
(6546.2, 91)
(6548.6, 93)
(6550.6, 92)
(6552.3, 89)
(6554.2, 85)
(6556.8, 92)
(6558.8, 104)
(6560.5, 99)
(6562.2, 106)
(6564.6, 102)
(6566.7, 97)
(6568.2, 94)
(6570.4, 96)
(6572.3, 95)
(6574.2, 97)
(6576.3, 95)
(6578.0, 95)
(6579.8, 92)
(6581.6, 96)
(6583.7, 92)
(6585.5, 92)
(6587.6, 91)
(6589.6, 92)
(6591.5, 90)
(6593.3, 91)
(6595.5, 91)
(6597.3, 95)
(6599.3, 96)
(6601.2, 95)
(6603.4, 95)
(6605.4, 97)
(6607.5, 100)
(6609.7, 102)
(6611.9, 106)
(6613.9, 104)
(6615.9, 105)
(6618.0, 108)
(6619.8, 110)
(6621.8, 113)
(6623.9, 116)
(6625.8, 120)
(6627.8, 127)
(6629.7, 127)
(6631.8, 130)
(6633.7, 137)
(6635.2, 139)
(6637.3, 147)
(6639.3, 155)
(6641.2, 164)
(6642.8, 170)
(6644.8, 178)
(6646.7, 194)
(6648.7, 206)
(6650.1, 217)
(6651.9, 241)
(6654.0, 260)
(6655.9, 282)
(6657.6, 314)
(6659.5, 355)
(6661.6, 488)
(6663.2, 473)
(6665.2, 484)
(6667.1, 485)
(6669.2, 496)
(6671.2, 480)
(6673.0, 477)
(6674.9, 479)
(6676.9, 483)
(6679.2, 447)
(6681.1, 452)
(6682.8, 331)
(6684.8, 336)
(6687.1, 325)
(6688.8, 330)
(6690.5, 364)
(6692.6, 430)
(6694.6, 428)
(6696.8, 392)
(6698.7, 57)
(6700.7, 66)
(6702.5, 65)
(6704.4, 66)
(6706.4, 73)
(6708.3, 72)
(6710.2, 72)
(6712.0, 69)
(6714.0, 69)
(6715.7, 70)
(6717.6, 71)
(6719.4, 72)
(6721.3, 76)
(6723.5, 75)
(6725.3, 79)
(6727.2, 86)
(6729.2, 91)
(6731.5, 179)
(6733.3, 187)
(6735.3, 173)
(6737.5, 173)
(6739.6, 170)
(6741.8, 167)
(6743.8, 167)
(6745.8, 167)
(6747.6, 160)
(6749.9, 158)
(6752.0, 151)
(6753.8, 144)
(6755.7, 168)
(6757.9, 144)
(6759.9, 145)
(6761.8, 146)
(6763.4, 145)
(6765.4, 144)
(6767.4, 145)
(6769.1, 146)
(6771.1, 128)
(6772.9, 116)
(6774.7, 119)
(6776.5, 120)
(6778.3, 120)
(6780.3, 123)
(6782.2, 123)
(6783.9, 124)
(6785.9, 114)
(6787.8, 99)
(6789.7, 96)
(6791.6, 87)
(6793.7, 85)
(6795.7, 78)
(6797.8, 81)
(6802.0, 60)
(6804.4, 66)
(6806.8, 66)
(6808.6, 61)
(6810.8, 63)
(6812.7, 59)
(6814.6, 61)
(6816.2, 57)
(6818.2, 55)
(6820.3, 54)
(6821.9, 54)
(6823.7, 53)
(6825.5, 0)
(6829.5, 28)
(6832.7, 40)
(6834.7, 46)
(6836.8, 44)
(6838.7, 45)
(6840.6, 44)
(6842.4, 43)
(6844.5, 46)
(6846.5, 44)
(6848.4, 46)
(6850.5, 42)
(6852.4, 41)
(6854.3, 40)
(6856.4, 42)
(6859.1, 45)
(6861.4, 40)
(6863.6, 43)
(6866.0, 44)
(6868.6, 43)
(6870.4, 43)
(6872.0, 44)
(6873.9, 45)
(6876.1, 52)
(6878.1, 52)
(6879.8, 49)
(6881.8, 46)
(6883.7, 46)
(6886.0, 51)
(6888.0, 48)
(6889.5, 128)
(6891.4, 119)
(6894.4, 107)
(6896.7, 96)
(6898.7, 97)
(6900.5, 96)
(6902.6, 88)
(6904.7, 94)
(6906.6, 93)
(6908.6, 93)
(6910.7, 88)
(6912.8, 85)
(6914.9, 85)
(6916.9, 91)
(6918.9, 104)
(6921.3, 106)
(6923.4, 104)
(6925.5, 98)
(6927.3, 93)
(6929.2, 90)
(6931.3, 95)
(6933.2, 96)
(6935.2, 95)
(6936.8, 94)
(6938.8, 95)
(6941.0, 91)
(6942.9, 91)
(6944.7, 90)
(6946.3, 91)
(6948.4, 94)
(6949.9, 92)
(6952.1, 93)
(6953.8, 93)
(6955.7, 94)
(6957.4, 93)
(6959.3, 91)
(6961.2, 95)
(6963.1, 96)
(6965.0, 96)
(6966.9, 99)
(6968.8, 100)
(6970.8, 103)
(6972.9, 104)
(6974.5, 105)
(6976.6, 108)
(6978.9, 110)
(6980.7, 112)
(6982.7, 114)
(6984.5, 121)
(6986.9, 121)
(6988.6, 125)
(6990.5, 128)
(6992.4, 132)
(6994.3, 137)
(6996.5, 144)
(6998.5, 149)
(7000.0, 155)
(7001.8, 166)
(7004.0, 171)
(7005.8, 185)
(7007.5, 197)
(7009.5, 208)
(7011.5, 226)
(7013.3, 247)
(7015.4, 270)
(7017.2, 298)
(7018.8, 338)
(7020.7, 382)
(7022.8, 469)
(7024.5, 488)
(7026.3, 486)
(7028.4, 497)
(7030.7, 477)
(7032.6, 480)
(7034.2, 479)
(7036.2, 483)
(7038.3, 451)
(7040.5, 453)
(7042.7, 326)
(7044.7, 337)
(7046.5, 326)
(7048.7, 331)
(7051.1, 369)
(7053.0, 465)
(7054.9, 423)
(7057.0, 58)
(7060.6, 66)
(7062.5, 66)
(7064.3, 68)
(7066.1, 69)
(7068.2, 70)
(7070.2, 71)
(7071.9, 69)
(7073.6, 66)
(7075.6, 71)
(7077.4, 72)
(7079.2, 74)
(7081.1, 74)
(7083.0, 76)
(7084.7, 79)
(7086.6, 83)
(7088.4, 91)
(7090.3, 93)
(7092.2, 187)
(7094.1, 185)
(7096.0, 172)
(7097.9, 172)
(7100.0, 167)
(7101.9, 168)
(7103.7, 167)
(7105.9, 164)
(7107.9, 157)
(7109.7, 158)
(7111.7, 149)
(7113.7, 145)
(7115.5, 171)
(7117.8, 141)
(7119.7, 147)
(7121.5, 146)
(7123.0, 144)
(7124.9, 145)
(7127.2, 145)
(7128.9, 146)
(7130.4, 146)
(7132.3, 120)
(7134.2, 120)
(7136.3, 120)
(7138.0, 121)
(7139.4, 122)
(7141.1, 123)
(7143.1, 124)
(7145.4, 120)
(7147.0, 107)
(7148.8, 102)
(7150.7, 91)
(7152.7, 90)
(7154.7, 80)
(7156.7, 0)
(7161.0, 56)
(7163.7, 69)
(7166.3, 65)
(7168.3, 66)
(7170.6, 61)
(7172.6, 60)
(7174.8, 60)
(7176.8, 57)
(7178.7, 56)
(7180.8, 57)
(7183.0, 53)
(7184.9, 0)
(7188.8, 35)
(7192.9, 44)
(7195.1, 46)
(7196.8, 48)
(7198.6, 48)
(7200.4, 44)
(7202.4, 41)
(7204.4, 41)
(7206.4, 43)
(7208.4, 43)
(7210.3, 43)
(7212.3, 42)
(7214.3, 45)
(7216.1, 38)
(7218.3, 43)
(7220.6, 37)
(7223.2, 40)
(7224.8, 44)
(7226.9, 39)
(7229.1, 46)
(7231.5, 43)
(7233.4, 46)
(7235.5, 49)
(7237.6, 52)
(7239.3, 49)
(7241.2, 39)
(7243.2, 46)
(7245.4, 46)
(7247.0, 49)
(7248.6, 130)
(7250.9, 121)
(7253.3, 96)
(7255.6, 95)
(7257.7, 96)
(7259.6, 93)
(7261.5, 92)
(7263.7, 92)
(7265.4, 98)
(7267.1, 92)
(7268.8, 90)
(7270.7, 91)
(7272.7, 85)
(7274.8, 82)
(7276.6, 90)
(7278.7, 105)
(7280.8, 108)
(7282.6, 103)
(7284.8, 100)
(7286.8, 98)
(7288.7, 93)
(7290.6, 96)
(7292.7, 94)
(7295.0, 94)
(7296.9, 94)
(7298.9, 94)
(7300.7, 91)
(7302.7, 94)
(7304.7, 94)
(7306.5, 93)
(7308.4, 91)
(7310.2, 93)
(7312.5, 91)
(7314.2, 93)
(7316.0, 93)
(7318.0, 94)
(7320.1, 91)
(7321.5, 95)
(7323.4, 95)
(7325.5, 99)
(7327.4, 98)
(7329.4, 102)
(7331.4, 105)
(7333.2, 103)
(7335.1, 108)
(7337.2, 108)
(7339.1, 113)
(7341.3, 114)
(7343.2, 116)
(7345.3, 120)
(7347.4, 124)
(7349.7, 127)
(7351.8, 131)
(7353.6, 137)
(7355.7, 141)
(7357.9, 150)
(7359.9, 156)
(7361.9, 166)
(7364.0, 173)
(7366.0, 184)
(7367.8, 197)
(7369.7, 209)
(7371.5, 226)
(7373.6, 247)
(7375.5, 267)
(7377.4, 295)
(7379.1, 327)
(7380.8, 379)
(7382.8, 472)
(7384.7, 486)
(7386.4, 487)
(7388.4, 493)
(7390.4, 476)
(7392.1, 478)
(7393.7, 479)
(7395.7, 481)
(7397.6, 477)
(7399.4, 448)
(7401.3, 423)
(7403.5, 334)
(7405.4, 325)
(7407.6, 331)
(7409.7, 365)
(7411.5, 377)
(7413.4, 445)
(7415.6, 402)
(7417.8, 64)
(7420.4, 64)
(7421.9, 64)
(7423.8, 64)
(7426.1, 69)
(7427.8, 71)
(7429.6, 72)
(7431.4, 72)
(7433.3, 66)
(7435.3, 71)
